HOIP entry ID,Label,"Bandgap, GGA (eV)","Dielectric constant, electronic","Dielectric constant, ionic","Dielectric constant, total",Refractive index,Atomization energy (eV/atom),Relative energy1 (eV/atom),Relative energy2 (eV/atom),Volume of the unit cell (A^3),Density (g/cm^3),Tolerance factor,Octahedral factor,rA(Ang),rB(Ang),rX(Ang),a,b,c,alpha,beta,gamma,A SITE DFE,B SITE DFE,X SITE DFE,Ge,Sn,Pb,F,Cl,Br,gamma,pos_0_[/-Ring1],pos_0_[/NH1+1],pos_0_[=Branch1],pos_0_[=C],pos_0_[=NH2+1],pos_0_[Branch1],pos_0_[C],pos_0_[N+1],pos_0_[NH1+1],pos_0_[NH2+1],pos_0_[NH3+1],pos_0_[N],pos_0_[O],pos_0_[Ring1],pos_0_[Ring2],pos_0_[\N],pos_0_[nop],pos_1_[/-Ring1],pos_1_[/NH1+1],pos_1_[=Branch1],pos_1_[=C],pos_1_[=NH2+1],pos_1_[Branch1],pos_1_[C],pos_1_[N+1],pos_1_[NH1+1],pos_1_[NH2+1],pos_1_[NH3+1],pos_1_[N],pos_1_[O],pos_1_[Ring1],pos_1_[Ring2],pos_1_[\N],pos_1_[nop],pos_2_[/-Ring1],pos_2_[/NH1+1],pos_2_[=Branch1],pos_2_[=C],pos_2_[=NH2+1],pos_2_[Branch1],pos_2_[C],pos_2_[N+1],pos_2_[NH1+1],pos_2_[NH2+1],pos_2_[NH3+1],pos_2_[N],pos_2_[O],pos_2_[Ring1],pos_2_[Ring2],pos_2_[\N],pos_2_[nop],pos_3_[/-Ring1],pos_3_[/NH1+1],pos_3_[=Branch1],pos_3_[=C],pos_3_[=NH2+1],pos_3_[Branch1],pos_3_[C],pos_3_[N+1],pos_3_[NH1+1],pos_3_[NH2+1],pos_3_[NH3+1],pos_3_[N],pos_3_[O],pos_3_[Ring1],pos_3_[Ring2],pos_3_[\N],pos_3_[nop],pos_4_[/-Ring1],pos_4_[/NH1+1],pos_4_[=Branch1],pos_4_[=C],pos_4_[=NH2+1],pos_4_[Branch1],pos_4_[C],pos_4_[N+1],pos_4_[NH1+1],pos_4_[NH2+1],pos_4_[NH3+1],pos_4_[N],pos_4_[O],pos_4_[Ring1],pos_4_[Ring2],pos_4_[\N],pos_4_[nop],pos_5_[/-Ring1],pos_5_[/NH1+1],pos_5_[=Branch1],pos_5_[=C],pos_5_[=NH2+1],pos_5_[Branch1],pos_5_[C],pos_5_[N+1],pos_5_[NH1+1],pos_5_[NH2+1],pos_5_[NH3+1],pos_5_[N],pos_5_[O],pos_5_[Ring1],pos_5_[Ring2],pos_5_[\N],pos_5_[nop],pos_6_[/-Ring1],pos_6_[/NH1+1],pos_6_[=Branch1],pos_6_[=C],pos_6_[=NH2+1],pos_6_[Branch1],pos_6_[C],pos_6_[N+1],pos_6_[NH1+1],pos_6_[NH2+1],pos_6_[NH3+1],pos_6_[N],pos_6_[O],pos_6_[Ring1],pos_6_[Ring2],pos_6_[\N],pos_6_[nop],pos_7_[/-Ring1],pos_7_[/NH1+1],pos_7_[=Branch1],pos_7_[=C],pos_7_[=NH2+1],pos_7_[Branch1],pos_7_[C],pos_7_[N+1],pos_7_[NH1+1],pos_7_[NH2+1],pos_7_[NH3+1],pos_7_[N],pos_7_[O],pos_7_[Ring1],pos_7_[Ring2],pos_7_[\N],pos_7_[nop],pos_8_[/-Ring1],pos_8_[/NH1+1],pos_8_[=Branch1],pos_8_[=C],pos_8_[=NH2+1],pos_8_[Branch1],pos_8_[C],pos_8_[N+1],pos_8_[NH1+1],pos_8_[NH2+1],pos_8_[NH3+1],pos_8_[N],pos_8_[O],pos_8_[Ring1],pos_8_[Ring2],pos_8_[\N],pos_8_[nop]
206,Ethylammonium Germanium Bromide,3.0076,3.6057,4.771,8.3767,1.8989,-4.2665,0.1749,0.3423,217.65,2.7254,1.235,0.372,2.738,0.73,1.96,8.4447364623,4.26770360438,6.13908160359,80.547921495,93.0702238016,87.6326281542,0.402895,8.310277,6.216148,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207,Ethylammonium Germanium Bromide,2.7888,3.7203,17.743,21.4633,1.9288,-4.2652,0.1762,0.3436,216.93,2.7344,1.235,0.372,2.738,0.73,1.96,6.20699232939,4.29349767201,8.27876403442,95.1184677891,97.6805973834,94.2855257548,0.519549,8.288479,6.255123,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,Ethylammonium Germanium Bromide,3.007,3.3836,2.5894,5.9731,1.8395,-4.2674,0.1741,0.3414,223.11,2.6587,1.235,0.372,2.738,0.73,1.96,6.76368142366,4.59454273072,7.42740102923,103.590556792,92.3872336767,84.0588434338,0.511679,8.204398,5.917361,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,Ethylammonium Germanium Bromide,2.5043,3.8912,11.7627,15.6539,1.9726,-4.2579,0.1835,0.3509,215.91,2.7474,1.235,0.372,2.738,0.73,1.96,5.65143549733,4.06909407704,9.44640291413,90.4231790069,83.7060102816,90.2800698031,0.561872,8.967784,6.05023,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,Ethylammonium Germanium Bromide,2.779,3.5742,5.6465,9.2207,1.8905,-4.2616,0.1798,0.3472,214.9,2.7603,1.235,0.372,2.738,0.73,1.96,5.89035764092,4.69454356988,8.01488458003,86.1122410222,85.6476778458,76.8466912108,0.4723752,8.455685,6.330133,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,Ethylammonium Germanium Bromide,2.9402,3.5623,4.0099,7.5722,1.8874,-4.2636,0.1778,0.3452,216.59,2.7387,1.235,0.372,2.738,0.73,1.96,8.15559183553,4.30439860215,6.40554399954,74.4641913346,90.5564811298,91.3300121536,0.389389,8.877286,6.092211,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,Ethylammonium Germanium Bromide,1.8833,3.7188,6.3483,10.0671,1.9284,-4.2518,0.1896,0.357,220,2.6963,1.235,0.372,2.738,0.73,1.96,10.7950525524,4.74540263072,4.32157385219,90.1168131996,89.8988217501,83.5988197693,0.241368,8.914514,5.992931,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,Ethylammonium Germanium Bromide,3.0571,3.3676,3.0116,6.3792,1.8351,-4.2511,0.1903,0.3577,224.59,2.6412,1.235,0.372,2.738,0.73,1.96,8.19251969379,4.54621298053,6.23448825368,95.0973503055,101.080009569,97.1429120926,0.5929004,8.341288,6.164402,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324,Ethylammonium Germanium Iodide,1.5575,4.8318,7.7625,12.5943,2.1981,-4.1591,0.3016,0.3996,260.6,3.1823,1.192,0.332,2.738,0.73,2.2,6.28871532675,6.27220460613,6.69008554468,82.0375384427,87.1026670484,92.7660928195,-0.076638,8.641292,5.946119,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
325,Ethylammonium Germanium Iodide,1.6098,4.6993,4.7726,9.4719,2.1678,-4.1608,0.2999,0.3979,259.98,3.1899,1.192,0.332,2.738,0.73,2.2,6.5417788957,6.17606358681,6.5831398261,85.3180905542,79.2812004671,85.7304928258,0.0469346,8.704659,6.036817,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,Ethylammonium Germanium Iodide,2.2961,4.2928,8.8365,13.1293,2.0719,-4.1509,0.3098,0.4078,259.13,3.2004,1.192,0.332,2.738,0.73,2.2,6.80147814936,4.42316617103,8.89102171959,93.9353267144,91.2682296291,103.632626837,-0.0445313,8.691812,6.039793,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327,Ethylammonium Germanium Iodide,2.3172,4.3646,10.1581,14.5227,2.0892,-4.1519,0.3087,0.4068,257.78,3.2172,1.192,0.332,2.738,0.73,2.2,8.79611564229,4.48140332962,6.62992007674,81.1666921082,91.978943891,87.5139107294,-0.111056,8.671276,5.847021,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,Ethylammonium Germanium Iodide,2.2402,4.4937,43.8234,48.3171,2.1198,-4.1518,0.3089,0.4069,257.53,3.2203,1.192,0.332,2.738,0.73,2.2,6.65036331503,4.50890691919,8.70562209346,94.5512514802,96.2947423247,94.8008643225,-0.1127346,8.549298,5.920008,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
329,Ethylammonium Germanium Iodide,2.3127,4.3237,6.5688,10.8925,2.0793,-4.1522,0.3085,0.4065,258.59,3.2071,1.192,0.332,2.738,0.73,2.2,6.61352652548,4.49629049193,9.74425120099,64.7459516912,95.9307715255,99.0514101527,0.043989,8.740756,5.96004,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330,Ethylammonium Germanium Iodide,2.3649,4.2018,4.063,8.2648,2.0498,-4.1547,0.306,0.404,260.42,3.1845,1.192,0.332,2.738,0.73,2.2,7.25995308736,4.71114912172,7.93230157437,105.218011469,93.3170187395,84.4503366141,0.106556,8.565524,5.979101,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
331,Ethylammonium Germanium Iodide,2.0583,4.564,11.4376,16.0017,2.1364,-4.1436,0.317,0.4151,259.87,3.1913,1.192,0.332,2.738,0.73,2.2,6.12514015319,4.33403043738,9.84107059048,90.3071765727,84.1289571975,90.1231465711,0.130079,8.549607,5.964814,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,Ethylammonium Germanium Iodide,2.317,4.3675,8.3421,12.7096,2.0899,-4.1485,0.3122,0.4102,255.02,3.252,1.192,0.332,2.738,0.73,2.2,6.37561414477,4.7716908245,8.57869227653,86.2911950072,86.3643287687,78.6704487527,0.291228,8.397366,5.868578,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333,Ethylammonium Germanium Iodide,2.2586,4.3489,9.6976,14.0465,2.0854,-4.1511,0.3096,0.4076,256.79,3.2296,1.192,0.332,2.738,0.73,2.2,8.64378356689,4.48538342334,6.95103667461,72.602033871,90.5750640594,93.063489505,0.329563,8.325154,5.872032,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334,Ethylammonium Germanium Iodide,1.4809,4.4137,5.1428,9.5565,2.1009,-4.1396,0.321,0.4191,263.15,3.1515,1.192,0.332,2.738,0.73,2.2,11.48198384,4.95923040266,4.64883513959,89.995257889,89.9335162018,83.7781774137,0.387359,8.762727,5.982202,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
335,Ethylammonium Germanium Iodide,2.5147,4.1662,3.9196,8.0858,2.0411,-4.1395,0.3212,0.4192,262.22,3.1627,1.192,0.332,2.738,0.73,2.2,8.62200250699,4.62424793108,6.77432511913,93.8465620441,100.104313146,97.9078038674,0.372468,7.629049,6.092441,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,Ethylammonium Tin Fluoride,3.9158,2.9648,4.1576,7.1224,1.7219,-4.7395,-0.3701,0.2702,122.9,2.9968,1.169,0.865,2.769,1.15,1.33,4.92070066102,5.08503955765,5.0753201493,76.7995745055,85.3026118786,92.9811554427,0.3682972,7.695333,6.3234,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444,Ethylammonium Tin Fluoride,3.7489,3.0204,3.8143,6.8347,1.7379,-4.7354,-0.3661,0.2743,120.44,3.0581,1.169,0.865,2.769,1.15,1.33,5.29276836681,4.76818122651,5.05635413086,80.376040806,73.3198883135,85.3741063203,0.473397,7.9202,6.035681,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
445,Ethylammonium Tin Fluoride,3.7775,2.9434,4.4791,7.4225,1.7156,-4.7258,-0.3564,0.2839,122.14,3.0155,1.169,0.865,2.769,1.15,1.33,4.2023205775,3.70576479177,7.9335387821,94.5800773035,96.1546294754,93.5188493641,0.232824,8.125192,5.987793,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
446,Ethylammonium Tin Fluoride,3.8999,2.8937,5.734,8.6277,1.7011,-4.7296,-0.3603,0.28,123.3,2.9871,1.169,0.865,2.769,1.15,1.33,5.03200810549,3.73268572219,7.12237135792,101.930558444,101.829067679,102.563654956,0.164128,7.734191,6.05983,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
447,Ethylammonium Tin Fluoride,3.9809,2.9251,4.934,7.8591,1.7103,-4.7384,-0.3691,0.2713,121.79,3.0242,1.169,0.865,2.769,1.15,1.33,4.69078511664,3.62963239243,8.19103648586,66.9192927798,105.165800347,105.251527093,0.570848,8.436335,6.299473,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
448,Ethylammonium Tin Fluoride,4.3258,2.9576,4.6641,7.6217,1.7198,-4.7293,-0.36,0.2804,120.67,3.0522,1.169,0.865,2.769,1.15,1.33,7.33395669973,3.89600328512,4.85684538978,115.096356528,76.241693265,103.506229824,-0.021346,7.380656,6.139291,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
